clip_id,subject_id,video_filename,class,hand,distance_m,start_frame,end_frame,frame_count
s02_jab_1m_right_c001,subject02,f4deb221-jab_1m_right.mp4,jab,right,1,86,108,23
s02_jab_1m_right_c002,subject02,f4deb221-jab_1m_right.mp4,jab,right,1,127,154,28
s02_jab_1m_right_c003,subject02,f4deb221-jab_1m_right.mp4,jab,right,1,182,203,22
s02_jab_1m_right_c004,subject02,f4deb221-jab_1m_right.mp4,jab,right,1,228,247,20
s02_jab_1m_right_c005,subject02,f4deb221-jab_1m_right.mp4,jab,right,1,268,293,26
s02_jab_1m_right_c006,subject02,f4deb221-jab_1m_right.mp4,jab,right,1,323,342,20
s02_jab_1m_right_c007,subject02,f4deb221-jab_1m_right.mp4,jab,right,1,371,390,20
s02_jab_1m_right_c008,subject02,f4deb221-jab_1m_right.mp4,jab,right,1,419,439,21
s02_jab_1m_right_c009,subject02,f4deb221-jab_1m_right.mp4,jab,right,1,468,490,23
s02_jab_1m_right_c010,subject02,f4deb221-jab_1m_right.mp4,jab,right,1,520,541,22
s02_jab_1m_right_c011,subject02,f4deb221-jab_1m_right.mp4,jab,right,1,573,594,22
s02_jab_1m_right_c012,subject02,f4deb221-jab_1m_right.mp4,jab,right,1,627,649,23
s02_jab_1m_right_c013,subject02,f4deb221-jab_1m_right.mp4,jab,right,1,673,699,27
s02_jab_1m_right_c014,subject02,f4deb221-jab_1m_right.mp4,jab,right,1,727,754,28
s02_jab_1m_right_c015,subject02,f4deb221-jab_1m_right.mp4,jab,right,1,782,809,28
s02_no_punch_1m_right_c044,subject02,f4deb221-jab_1m_right.mp4,no_punch,right,1,832,856,25
s03_no_punch_1m_left_c001,subject03,1a9a9962-jab_1m_left.mp4,no_punch,left,1,36,60,25
s03_no_punch_1m_left_c002,subject03,1a9a9962-jab_1m_left.mp4,no_punch,left,1,64,88,25
s03_jab_1m_left_c001,subject03,1a9a9962-jab_1m_left.mp4,jab,left,1,118,136,19
s03_jab_1m_left_c002,subject03,1a9a9962-jab_1m_left.mp4,jab,left,1,120,137,18
s03_jab_1m_left_c003,subject03,1a9a9962-jab_1m_left.mp4,jab,left,1,159,176,18
s03_jab_1m_left_c004,subject03,1a9a9962-jab_1m_left.mp4,jab,left,1,198,217,20
s03_jab_1m_left_c005,subject03,1a9a9962-jab_1m_left.mp4,jab,left,1,241,259,19
s03_jab_1m_left_c006,subject03,1a9a9962-jab_1m_left.mp4,jab,left,1,280,297,18
s03_jab_1m_left_c007,subject03,1a9a9962-jab_1m_left.mp4,jab,left,1,321,338,18
s03_jab_1m_left_c008,subject03,1a9a9962-jab_1m_left.mp4,jab,left,1,364,381,18
s03_jab_1m_left_c009,subject03,1a9a9962-jab_1m_left.mp4,jab,left,1,405,424,20
s03_jab_1m_left_c010,subject03,1a9a9962-jab_1m_left.mp4,jab,left,1,443,461,19
s03_jab_1m_left_c011,subject03,1a9a9962-jab_1m_left.mp4,jab,left,1,487,506,20
s03_jab_1m_left_c012,subject03,1a9a9962-jab_1m_left.mp4,jab,left,1,526,543,18
s03_jab_1m_left_c013,subject03,1a9a9962-jab_1m_left.mp4,jab,left,1,569,588,20
s03_jab_1m_left_c014,subject03,1a9a9962-jab_1m_left.mp4,jab,left,1,611,629,19
s03_jab_1m_left_c015,subject03,1a9a9962-jab_1m_left.mp4,jab,left,1,651,668,18
s03_uppercut_2m_left_c001,subject03,1aaae612-uppercut_2m_left.mp4,uppercut,left,2,99,123,25
s03_uppercut_2m_left_c002,subject03,1aaae612-uppercut_2m_left.mp4,uppercut,left,2,139,168,30
s03_uppercut_2m_left_c003,subject03,1aaae612-uppercut_2m_left.mp4,uppercut,left,2,191,220,30
s03_uppercut_2m_left_c004,subject03,1aaae612-uppercut_2m_left.mp4,uppercut,left,2,245,274,30
s03_uppercut_2m_left_c005,subject03,1aaae612-uppercut_2m_left.mp4,uppercut,left,2,295,324,30
s03_uppercut_2m_left_c006,subject03,1aaae612-uppercut_2m_left.mp4,uppercut,left,2,347,375,29
s03_uppercut_2m_left_c007,subject03,1aaae612-uppercut_2m_left.mp4,uppercut,left,2,396,424,29
s03_uppercut_2m_left_c008,subject03,1aaae612-uppercut_2m_left.mp4,uppercut,left,2,448,476,29
s03_uppercut_2m_left_c009,subject03,1aaae612-uppercut_2m_left.mp4,uppercut,left,2,498,526,29
s03_uppercut_2m_left_c010,subject03,1aaae612-uppercut_2m_left.mp4,uppercut,left,2,544,574,31
s03_uppercut_2m_left_c011,subject03,1aaae612-uppercut_2m_left.mp4,uppercut,left,2,597,623,27
s03_uppercut_2m_left_c012,subject03,1aaae612-uppercut_2m_left.mp4,uppercut,left,2,646,674,29
s03_uppercut_2m_left_c013,subject03,1aaae612-uppercut_2m_left.mp4,uppercut,left,2,697,725,29
s03_uppercut_2m_left_c014,subject03,1aaae612-uppercut_2m_left.mp4,uppercut,left,2,748,777,30
s03_uppercut_2m_left_c015,subject03,1aaae612-uppercut_2m_left.mp4,uppercut,left,2,799,829,31
s03_uppercut_2m_left_c016,subject03,1aaae612-uppercut_2m_left.mp4,uppercut,left,2,846,875,30
s03_hook_2m_right_c001,subject03,42e9f176-hook_2m_right.mp4,hook,right,2,69,98,30
s03_hook_2m_right_c002,subject03,42e9f176-hook_2m_right.mp4,hook,right,2,124,154,31
s03_hook_2m_right_c003,subject03,42e9f176-hook_2m_right.mp4,hook,right,2,179,209,31
s03_hook_2m_right_c004,subject03,42e9f176-hook_2m_right.mp4,hook,right,2,239,271,33
s03_hook_2m_right_c005,subject03,42e9f176-hook_2m_right.mp4,hook,right,2,298,330,33
s03_hook_2m_right_c006,subject03,42e9f176-hook_2m_right.mp4,hook,right,2,358,389,32
s03_hook_2m_right_c007,subject03,42e9f176-hook_2m_right.mp4,hook,right,2,418,449,32
s03_hook_2m_right_c008,subject03,42e9f176-hook_2m_right.mp4,hook,right,2,477,510,34
s03_hook_2m_right_c009,subject03,42e9f176-hook_2m_right.mp4,hook,right,2,537,568,32
s03_hook_2m_right_c010,subject03,42e9f176-hook_2m_right.mp4,hook,right,2,594,626,33
s03_hook_2m_right_c011,subject03,42e9f176-hook_2m_right.mp4,hook,right,2,654,683,30
s03_hook_2m_right_c012,subject03,42e9f176-hook_2m_right.mp4,hook,right,2,711,743,33
s03_hook_2m_right_c013,subject03,42e9f176-hook_2m_right.mp4,hook,right,2,774,804,31
s03_hook_2m_right_c014,subject03,42e9f176-hook_2m_right.mp4,hook,right,2,834,864,31
s03_hook_2m_right_c015,subject03,42e9f176-hook_2m_right.mp4,hook,right,2,894,923,30
s03_hook_2m_right_c016,subject03,42e9f176-hook_2m_right.mp4,hook,right,2,954,983,30
s03_no_punch_2m_right_c003,subject03,42e9f176-hook_2m_right.mp4,no_punch,right,2,999,1023,25
s03_no_punch_2m_right_c004,subject03,42e9f176-hook_2m_right.mp4,no_punch,right,2,1004,1028,25
s03_no_punch_2m_left_c005,subject03,51b7baf0-hook_2m_left.mp4,no_punch,left,2,67,91,25
s03_hook_2m_left_c001,subject03,51b7baf0-hook_2m_left.mp4,hook,left,2,133,165,33
s03_hook_2m_left_c002,subject03,51b7baf0-hook_2m_left.mp4,hook,left,2,193,223,31
s03_hook_2m_left_c003,subject03,51b7baf0-hook_2m_left.mp4,hook,left,2,248,276,29
s03_hook_2m_left_c004,subject03,51b7baf0-hook_2m_left.mp4,hook,left,2,301,332,32
s03_hook_2m_left_c005,subject03,51b7baf0-hook_2m_left.mp4,hook,left,2,360,388,29
s03_hook_2m_left_c006,subject03,51b7baf0-hook_2m_left.mp4,hook,left,2,410,440,31
s03_hook_2m_left_c007,subject03,51b7baf0-hook_2m_left.mp4,hook,left,2,466,496,31
s03_hook_2m_left_c008,subject03,51b7baf0-hook_2m_left.mp4,hook,left,2,520,547,28
s03_hook_2m_left_c009,subject03,51b7baf0-hook_2m_left.mp4,hook,left,2,573,604,32
s03_hook_2m_left_c010,subject03,51b7baf0-hook_2m_left.mp4,hook,left,2,632,659,28
s03_hook_2m_left_c011,subject03,51b7baf0-hook_2m_left.mp4,hook,left,2,686,715,30
s03_hook_2m_left_c012,subject03,51b7baf0-hook_2m_left.mp4,hook,left,2,739,767,29
s03_hook_2m_left_c013,subject03,51b7baf0-hook_2m_left.mp4,hook,left,2,794,824,31
s03_hook_2m_left_c014,subject03,51b7baf0-hook_2m_left.mp4,hook,left,2,848,878,31
s03_hook_2m_left_c015,subject03,51b7baf0-hook_2m_left.mp4,hook,left,2,907,936,30
s03_jab_2m_right_c001,subject03,5a1f1d98-jab_2m_right.mp4,jab,right,2,93,110,18
s03_jab_2m_right_c002,subject03,5a1f1d98-jab_2m_right.mp4,jab,right,2,129,147,19
s03_jab_2m_right_c003,subject03,5a1f1d98-jab_2m_right.mp4,jab,right,2,170,190,21
s03_jab_2m_right_c004,subject03,5a1f1d98-jab_2m_right.mp4,jab,right,2,218,235,18
s03_jab_2m_right_c005,subject03,5a1f1d98-jab_2m_right.mp4,jab,right,2,261,278,18
s03_jab_2m_right_c006,subject03,5a1f1d98-jab_2m_right.mp4,jab,right,2,302,318,17
s03_jab_2m_right_c007,subject03,5a1f1d98-jab_2m_right.mp4,jab,right,2,349,367,19
s03_jab_2m_right_c008,subject03,5a1f1d98-jab_2m_right.mp4,jab,right,2,395,414,20
s03_jab_2m_right_c009,subject03,5a1f1d98-jab_2m_right.mp4,jab,right,2,442,459,18
s03_jab_2m_right_c010,subject03,5a1f1d98-jab_2m_right.mp4,jab,right,2,486,503,18
s03_jab_2m_right_c011,subject03,5a1f1d98-jab_2m_right.mp4,jab,right,2,536,553,18
s03_jab_2m_right_c012,subject03,5a1f1d98-jab_2m_right.mp4,jab,right,2,578,596,19
s03_jab_2m_right_c013,subject03,5a1f1d98-jab_2m_right.mp4,jab,right,2,623,640,18
s03_jab_2m_right_c014,subject03,5a1f1d98-jab_2m_right.mp4,jab,right,2,672,691,20
s03_jab_2m_right_c015,subject03,5a1f1d98-jab_2m_right.mp4,jab,right,2,716,734,19
s03_uppercut_2m_right_c001,subject03,5f097553-uppercut_2m_right.mp4,uppercut,right,2,98,124,27
s03_uppercut_2m_right_c002,subject03,5f097553-uppercut_2m_right.mp4,uppercut,right,2,150,177,28
s03_uppercut_2m_right_c003,subject03,5f097553-uppercut_2m_right.mp4,uppercut,right,2,211,238,28
s03_uppercut_2m_right_c004,subject03,5f097553-uppercut_2m_right.mp4,uppercut,right,2,268,297,30
s03_uppercut_2m_right_c005,subject03,5f097553-uppercut_2m_right.mp4,uppercut,right,2,326,355,30
s03_uppercut_2m_right_c006,subject03,5f097553-uppercut_2m_right.mp4,uppercut,right,2,379,410,32
s03_uppercut_2m_right_c007,subject03,5f097553-uppercut_2m_right.mp4,uppercut,right,2,439,468,30
s03_uppercut_2m_right_c008,subject03,5f097553-uppercut_2m_right.mp4,uppercut,right,2,494,524,31
s03_uppercut_2m_right_c009,subject03,5f097553-uppercut_2m_right.mp4,uppercut,right,2,548,579,32
s03_uppercut_2m_right_c010,subject03,5f097553-uppercut_2m_right.mp4,uppercut,right,2,606,636,31
s03_uppercut_2m_right_c011,subject03,5f097553-uppercut_2m_right.mp4,uppercut,right,2,660,688,29
s03_uppercut_2m_right_c012,subject03,5f097553-uppercut_2m_right.mp4,uppercut,right,2,709,739,31
s03_uppercut_2m_right_c013,subject03,5f097553-uppercut_2m_right.mp4,uppercut,right,2,763,792,30
s03_uppercut_2m_right_c014,subject03,5f097553-uppercut_2m_right.mp4,uppercut,right,2,818,846,29
s03_uppercut_2m_right_c015,subject03,5f097553-uppercut_2m_right.mp4,uppercut,right,2,868,896,29
s03_no_punch_1m_right_c006,subject03,65dbc0c5-uppercut_1m_right.mp4,no_punch,right,1,72,96,25
s03_uppercut_1m_right_c001,subject03,65dbc0c5-uppercut_1m_right.mp4,uppercut,right,1,179,206,28
s03_uppercut_1m_right_c002,subject03,65dbc0c5-uppercut_1m_right.mp4,uppercut,right,1,228,258,31
s03_uppercut_1m_right_c003,subject03,65dbc0c5-uppercut_1m_right.mp4,uppercut,right,1,282,310,29
s03_uppercut_1m_right_c004,subject03,65dbc0c5-uppercut_1m_right.mp4,uppercut,right,1,338,365,28
s03_uppercut_1m_right_c005,subject03,65dbc0c5-uppercut_1m_right.mp4,uppercut,right,1,395,424,30
s03_uppercut_1m_right_c006,subject03,65dbc0c5-uppercut_1m_right.mp4,uppercut,right,1,452,480,29
s03_uppercut_1m_right_c007,subject03,65dbc0c5-uppercut_1m_right.mp4,uppercut,right,1,518,545,28
s03_uppercut_1m_right_c008,subject03,65dbc0c5-uppercut_1m_right.mp4,uppercut,right,1,588,614,27
s03_uppercut_1m_right_c009,subject03,65dbc0c5-uppercut_1m_right.mp4,uppercut,right,1,647,677,31
s03_uppercut_1m_right_c010,subject03,65dbc0c5-uppercut_1m_right.mp4,uppercut,right,1,718,746,29
s03_uppercut_1m_right_c011,subject03,65dbc0c5-uppercut_1m_right.mp4,uppercut,right,1,791,821,31
s03_uppercut_1m_right_c012,subject03,65dbc0c5-uppercut_1m_right.mp4,uppercut,right,1,862,889,28
s03_uppercut_1m_right_c013,subject03,65dbc0c5-uppercut_1m_right.mp4,uppercut,right,1,921,951,31
s03_uppercut_1m_right_c014,subject03,65dbc0c5-uppercut_1m_right.mp4,uppercut,right,1,983,1013,31
s03_uppercut_1m_right_c015,subject03,65dbc0c5-uppercut_1m_right.mp4,uppercut,right,1,1058,1087,30
s03_no_punch_1m_right_c007,subject03,65dbc0c5-uppercut_1m_right.mp4,no_punch,right,1,1094,1118,25
s03_uppercut_1m_right_c016,subject03,65dbc0c5-uppercut_1m_right.mp4,uppercut,right,1,1127,1156,30
s03_no_punch_1m_right_c008,subject03,65dbc0c5-uppercut_1m_right.mp4,no_punch,right,1,1174,1198,25
s03_no_punch_2m_left_c009,subject03,908275e2-jab_2m_left.mp4,no_punch,left,2,32,56,25
s03_jab_2m_left_c001,subject03,908275e2-jab_2m_left.mp4,jab,left,2,102,119,18
s03_jab_2m_left_c002,subject03,908275e2-jab_2m_left.mp4,jab,left,2,143,160,18
s03_jab_2m_left_c003,subject03,908275e2-jab_2m_left.mp4,jab,left,2,185,202,18
s03_jab_2m_left_c004,subject03,908275e2-jab_2m_left.mp4,jab,left,2,236,254,19
s03_jab_2m_left_c005,subject03,908275e2-jab_2m_left.mp4,jab,left,2,282,300,19
s03_jab_2m_left_c006,subject03,908275e2-jab_2m_left.mp4,jab,left,2,328,344,17
s03_jab_2m_left_c007,subject03,908275e2-jab_2m_left.mp4,jab,left,2,373,391,19
s03_jab_2m_left_c008,subject03,908275e2-jab_2m_left.mp4,jab,left,2,422,440,19
s03_jab_2m_left_c009,subject03,908275e2-jab_2m_left.mp4,jab,left,2,468,486,19
s03_jab_2m_left_c010,subject03,908275e2-jab_2m_left.mp4,jab,left,2,515,533,19
s03_jab_2m_left_c011,subject03,908275e2-jab_2m_left.mp4,jab,left,2,562,579,18
s03_jab_2m_left_c012,subject03,908275e2-jab_2m_left.mp4,jab,left,2,606,625,20
s03_jab_2m_left_c013,subject03,908275e2-jab_2m_left.mp4,jab,left,2,656,674,19
s03_jab_2m_left_c014,subject03,908275e2-jab_2m_left.mp4,jab,left,2,705,723,19
s03_jab_2m_left_c015,subject03,908275e2-jab_2m_left.mp4,jab,left,2,753,772,20
s03_no_punch_2m_left_c010,subject03,908275e2-jab_2m_left.mp4,no_punch,left,2,847,871,25
s03_no_punch_2m_left_c011,subject03,908275e2-jab_2m_left.mp4,no_punch,left,2,852,876,25
s03_no_punch_1m_left_c012,subject03,b9642171-uppercut_1m_left.mp4,no_punch,left,1,12,36,25
s03_uppercut_1m_left_c001,subject03,b9642171-uppercut_1m_left.mp4,uppercut,left,1,111,136,26
s03_uppercut_1m_left_c002,subject03,b9642171-uppercut_1m_left.mp4,uppercut,left,1,159,185,27
s03_uppercut_1m_left_c003,subject03,b9642171-uppercut_1m_left.mp4,uppercut,left,1,209,237,29
s03_uppercut_1m_left_c004,subject03,b9642171-uppercut_1m_left.mp4,uppercut,left,1,261,288,28
s03_uppercut_1m_left_c005,subject03,b9642171-uppercut_1m_left.mp4,uppercut,left,1,314,341,28
s03_uppercut_1m_left_c006,subject03,b9642171-uppercut_1m_left.mp4,uppercut,left,1,367,397,31
s03_uppercut_1m_left_c007,subject03,b9642171-uppercut_1m_left.mp4,uppercut,left,1,426,453,28
s03_uppercut_1m_left_c008,subject03,b9642171-uppercut_1m_left.mp4,uppercut,left,1,480,507,28
s03_uppercut_1m_left_c009,subject03,b9642171-uppercut_1m_left.mp4,uppercut,left,1,535,562,28
s03_uppercut_1m_left_c010,subject03,b9642171-uppercut_1m_left.mp4,uppercut,left,1,589,616,28
s03_uppercut_1m_left_c011,subject03,b9642171-uppercut_1m_left.mp4,uppercut,left,1,641,670,30
s03_uppercut_1m_left_c012,subject03,b9642171-uppercut_1m_left.mp4,uppercut,left,1,699,729,31
s03_uppercut_1m_left_c013,subject03,b9642171-uppercut_1m_left.mp4,uppercut,left,1,758,785,28
s03_uppercut_1m_left_c014,subject03,b9642171-uppercut_1m_left.mp4,uppercut,left,1,813,842,30
s03_uppercut_1m_left_c015,subject03,b9642171-uppercut_1m_left.mp4,uppercut,left,1,869,898,30
s03_uppercut_1m_left_c016,subject03,b9642171-uppercut_1m_left.mp4,uppercut,left,1,925,953,29
s03_no_punch_1m_left_c013,subject03,c89c565c-cross_1m_left.mp4,no_punch,left,1,66,90,25
s03_no_punch_1m_left_c014,subject03,c89c565c-cross_1m_left.mp4,no_punch,left,1,79,103,25
s03_cross_1m_left_c001,subject03,c89c565c-cross_1m_left.mp4,cross,left,1,117,138,22
s03_cross_1m_left_c002,subject03,c89c565c-cross_1m_left.mp4,cross,left,1,164,183,20
s03_cross_1m_left_c003,subject03,c89c565c-cross_1m_left.mp4,cross,left,1,212,231,20
s03_cross_1m_left_c004,subject03,c89c565c-cross_1m_left.mp4,cross,left,1,264,283,20
s03_cross_1m_left_c005,subject03,c89c565c-cross_1m_left.mp4,cross,left,1,312,333,22
s03_cross_1m_left_c006,subject03,c89c565c-cross_1m_left.mp4,cross,left,1,363,384,22
s03_cross_1m_left_c007,subject03,c89c565c-cross_1m_left.mp4,cross,left,1,414,433,20
s03_cross_1m_left_c008,subject03,c89c565c-cross_1m_left.mp4,cross,left,1,463,485,23
s03_cross_1m_left_c009,subject03,c89c565c-cross_1m_left.mp4,cross,left,1,513,532,20
s03_cross_1m_left_c010,subject03,c89c565c-cross_1m_left.mp4,cross,left,1,559,582,24
s03_cross_1m_left_c011,subject03,c89c565c-cross_1m_left.mp4,cross,left,1,607,631,25
s03_cross_1m_left_c012,subject03,c89c565c-cross_1m_left.mp4,cross,left,1,661,681,21
s03_cross_1m_left_c013,subject03,c89c565c-cross_1m_left.mp4,cross,left,1,712,731,20
s03_cross_1m_left_c014,subject03,c89c565c-cross_1m_left.mp4,cross,left,1,758,780,23
s03_cross_1m_left_c015,subject03,c89c565c-cross_1m_left.mp4,cross,left,1,811,830,20
s03_cross_1m_left_c016,subject03,c89c565c-cross_1m_left.mp4,cross,left,1,866,887,22
s03_cross_2m_right_c001,subject03,d156d3fb-cross_2m_right.mp4,cross,right,2,89,116,28
s03_cross_2m_right_c002,subject03,d156d3fb-cross_2m_right.mp4,cross,right,2,137,159,23
s03_cross_2m_right_c003,subject03,d156d3fb-cross_2m_right.mp4,cross,right,2,180,205,26
s03_cross_2m_right_c004,subject03,d156d3fb-cross_2m_right.mp4,cross,right,2,230,252,23
s03_cross_2m_right_c005,subject03,d156d3fb-cross_2m_right.mp4,cross,right,2,282,303,22
s03_cross_2m_right_c006,subject03,d156d3fb-cross_2m_right.mp4,cross,right,2,330,351,22
s03_cross_2m_right_c007,subject03,d156d3fb-cross_2m_right.mp4,cross,right,2,377,399,23
s03_cross_2m_right_c008,subject03,d156d3fb-cross_2m_right.mp4,cross,right,2,429,450,22
s03_cross_2m_right_c009,subject03,d156d3fb-cross_2m_right.mp4,cross,right,2,480,500,21
s03_cross_2m_right_c010,subject03,d156d3fb-cross_2m_right.mp4,cross,right,2,530,550,21
s03_cross_2m_right_c011,subject03,d156d3fb-cross_2m_right.mp4,cross,right,2,580,601,22
s03_cross_2m_right_c012,subject03,d156d3fb-cross_2m_right.mp4,cross,right,2,647,666,20
s03_cross_2m_right_c013,subject03,d156d3fb-cross_2m_right.mp4,cross,right,2,695,718,24
s03_cross_2m_right_c014,subject03,d156d3fb-cross_2m_right.mp4,cross,right,2,753,773,21
s03_cross_2m_right_c015,subject03,d156d3fb-cross_2m_right.mp4,cross,right,2,807,827,21
s03_no_punch_2m_right_c015,subject03,d156d3fb-cross_2m_right.mp4,no_punch,right,2,841,865,25
s03_no_punch_1m_left_c016,subject03,d99fd463-hook_1m_left.mp4,no_punch,left,1,65,89,25
s03_hook_1m_left_c001,subject03,d99fd463-hook_1m_left.mp4,hook,left,1,166,196,31
s03_hook_1m_left_c002,subject03,d99fd463-hook_1m_left.mp4,hook,left,1,222,250,29
s03_hook_1m_left_c003,subject03,d99fd463-hook_1m_left.mp4,hook,left,1,275,304,30
s03_hook_1m_left_c004,subject03,d99fd463-hook_1m_left.mp4,hook,left,1,328,357,30
s03_hook_1m_left_c005,subject03,d99fd463-hook_1m_left.mp4,hook,left,1,384,413,30
s03_hook_1m_left_c006,subject03,d99fd463-hook_1m_left.mp4,hook,left,1,432,463,32
s03_hook_1m_left_c007,subject03,d99fd463-hook_1m_left.mp4,hook,left,1,487,518,32
s03_hook_1m_left_c008,subject03,d99fd463-hook_1m_left.mp4,hook,left,1,543,572,30
s03_hook_1m_left_c009,subject03,d99fd463-hook_1m_left.mp4,hook,left,1,596,625,30
s03_hook_1m_left_c010,subject03,d99fd463-hook_1m_left.mp4,hook,left,1,652,682,31
s03_hook_1m_left_c011,subject03,d99fd463-hook_1m_left.mp4,hook,left,1,709,737,29
s03_hook_1m_left_c012,subject03,d99fd463-hook_1m_left.mp4,hook,left,1,761,790,30
s03_hook_1m_left_c013,subject03,d99fd463-hook_1m_left.mp4,hook,left,1,816,846,31
s03_hook_1m_left_c014,subject03,d99fd463-hook_1m_left.mp4,hook,left,1,872,901,30
s03_hook_1m_left_c015,subject03,d99fd463-hook_1m_left.mp4,hook,left,1,926,955,30
s03_hook_1m_left_c016,subject03,d99fd463-hook_1m_left.mp4,hook,left,1,981,1012,32
s03_no_punch_1m_left_c017,subject03,d99fd463-hook_1m_left.mp4,no_punch,left,1,1069,1093,25
s03_no_punch_1m_right_c018,subject03,e3b944b5-cross_1m_right.mp4,no_punch,right,1,41,65,25
s03_cross_1m_right_c001,subject03,e3b944b5-cross_1m_right.mp4,cross,right,1,74,95,22
s03_cross_1m_right_c002,subject03,e3b944b5-cross_1m_right.mp4,cross,right,1,121,140,20
s03_cross_1m_right_c003,subject03,e3b944b5-cross_1m_right.mp4,cross,right,1,169,188,20
s03_cross_1m_right_c004,subject03,e3b944b5-cross_1m_right.mp4,cross,right,1,213,232,20
s03_cross_1m_right_c005,subject03,e3b944b5-cross_1m_right.mp4,cross,right,1,261,280,20
s03_cross_1m_right_c006,subject03,e3b944b5-cross_1m_right.mp4,cross,right,1,309,328,20
s03_cross_1m_right_c007,subject03,e3b944b5-cross_1m_right.mp4,cross,right,1,349,368,20
s03_cross_1m_right_c008,subject03,e3b944b5-cross_1m_right.mp4,cross,right,1,394,413,20
s03_cross_1m_right_c009,subject03,e3b944b5-cross_1m_right.mp4,cross,right,1,441,461,21
s03_cross_1m_right_c010,subject03,e3b944b5-cross_1m_right.mp4,cross,right,1,492,513,22
s03_cross_1m_right_c011,subject03,e3b944b5-cross_1m_right.mp4,cross,right,1,540,559,20
s03_cross_1m_right_c012,subject03,e3b944b5-cross_1m_right.mp4,cross,right,1,586,605,20
s03_cross_1m_right_c013,subject03,e3b944b5-cross_1m_right.mp4,cross,right,1,633,653,21
s03_cross_1m_right_c014,subject03,e3b944b5-cross_1m_right.mp4,cross,right,1,681,701,21
s03_cross_1m_right_c015,subject03,e3b944b5-cross_1m_right.mp4,cross,right,1,727,748,22
s03_no_punch_1m_right_c019,subject03,e3b944b5-cross_1m_right.mp4,no_punch,right,1,830,854,25
s03_hook_1m_right_c001,subject03,f1e369a0-hook_1m_right.mp4,hook,right,1,100,129,30
s03_hook_1m_right_c002,subject03,f1e369a0-hook_1m_right.mp4,hook,right,1,166,191,26
s03_hook_1m_right_c003,subject03,f1e369a0-hook_1m_right.mp4,hook,right,1,231,257,27
s03_hook_1m_right_c004,subject03,f1e369a0-hook_1m_right.mp4,hook,right,1,295,324,30
s03_hook_1m_right_c005,subject03,f1e369a0-hook_1m_right.mp4,hook,right,1,362,391,30
s03_hook_1m_right_c006,subject03,f1e369a0-hook_1m_right.mp4,hook,right,1,425,453,29
s03_hook_1m_right_c007,subject03,f1e369a0-hook_1m_right.mp4,hook,right,1,485,512,28
s03_hook_1m_right_c008,subject03,f1e369a0-hook_1m_right.mp4,hook,right,1,546,574,29
s03_hook_1m_right_c009,subject03,f1e369a0-hook_1m_right.mp4,hook,right,1,605,634,30
s03_hook_1m_right_c010,subject03,f1e369a0-hook_1m_right.mp4,hook,right,1,669,699,31
s03_hook_1m_right_c011,subject03,f1e369a0-hook_1m_right.mp4,hook,right,1,732,760,29
s03_no_punch_1m_right_c020,subject03,f1e369a0-hook_1m_right.mp4,no_punch,right,1,766,790,25
s03_hook_1m_right_c012,subject03,f1e369a0-hook_1m_right.mp4,hook,right,1,796,826,31
s03_hook_1m_right_c013,subject03,f1e369a0-hook_1m_right.mp4,hook,right,1,861,890,30
s03_hook_1m_right_c014,subject03,f1e369a0-hook_1m_right.mp4,hook,right,1,921,950,30
s03_hook_1m_right_c015,subject03,f1e369a0-hook_1m_right.mp4,hook,right,1,980,1011,32
s03_hook_1m_right_c016,subject03,f1e369a0-hook_1m_right.mp4,hook,right,1,1042,1073,32
s03_no_punch_1m_right_c021,subject03,f1e369a0-hook_1m_right.mp4,no_punch,right,1,1095,1119,25
s03_jab_1m_right_c001,subject03,f5ed289d-jab_1m_right.mp4,jab,right,1,130,148,19
s03_jab_1m_right_c002,subject03,f5ed289d-jab_1m_right.mp4,jab,right,1,172,190,19
s03_jab_1m_right_c003,subject03,f5ed289d-jab_1m_right.mp4,jab,right,1,214,233,20
s03_jab_1m_right_c004,subject03,f5ed289d-jab_1m_right.mp4,jab,right,1,258,275,18
s03_jab_1m_right_c005,subject03,f5ed289d-jab_1m_right.mp4,jab,right,1,295,312,18
s03_jab_1m_right_c006,subject03,f5ed289d-jab_1m_right.mp4,jab,right,1,333,352,20
s03_jab_1m_right_c007,subject03,f5ed289d-jab_1m_right.mp4,jab,right,1,381,398,18
s03_jab_1m_right_c008,subject03,f5ed289d-jab_1m_right.mp4,jab,right,1,422,439,18
s03_jab_1m_right_c009,subject03,f5ed289d-jab_1m_right.mp4,jab,right,1,462,479,18
s03_jab_1m_right_c010,subject03,f5ed289d-jab_1m_right.mp4,jab,right,1,504,523,20
s03_jab_1m_right_c011,subject03,f5ed289d-jab_1m_right.mp4,jab,right,1,553,571,19
s03_jab_1m_right_c012,subject03,f5ed289d-jab_1m_right.mp4,jab,right,1,596,613,18
s03_jab_1m_right_c013,subject03,f5ed289d-jab_1m_right.mp4,jab,right,1,638,657,20
s03_jab_1m_right_c014,subject03,f5ed289d-jab_1m_right.mp4,jab,right,1,680,698,19
s03_jab_1m_right_c015,subject03,f5ed289d-jab_1m_right.mp4,jab,right,1,724,742,19
s03_no_punch_1m_right_c022,subject03,f5ed289d-jab_1m_right.mp4,no_punch,right,1,763,787,25
s03_cross_2m_left_c001,subject03,f632aa1f-cross_2m_left.mp4,cross,left,2,91,115,25
s03_cross_2m_left_c002,subject03,f632aa1f-cross_2m_left.mp4,cross,left,2,135,158,24
