clip_id,subject_id,video_filename,class,hand,distance_m,start_frame,end_frame,frame_count
s03_jab_2m_right_c001,subject03,5a1f1d98-jab_2m_right.mp4,jab,right,2,93,110,18
s03_jab_2m_right_c002,subject03,5a1f1d98-jab_2m_right.mp4,jab,right,2,129,147,19
s03_jab_2m_right_c003,subject03,5a1f1d98-jab_2m_right.mp4,jab,right,2,170,190,21
s03_jab_2m_right_c004,subject03,5a1f1d98-jab_2m_right.mp4,jab,right,2,218,235,18
s03_jab_2m_right_c005,subject03,5a1f1d98-jab_2m_right.mp4,jab,right,2,261,278,18
s03_jab_2m_right_c006,subject03,5a1f1d98-jab_2m_right.mp4,jab,right,2,302,318,17
s03_jab_2m_right_c007,subject03,5a1f1d98-jab_2m_right.mp4,jab,right,2,349,367,19
s03_jab_2m_right_c008,subject03,5a1f1d98-jab_2m_right.mp4,jab,right,2,395,414,20
s03_jab_2m_right_c009,subject03,5a1f1d98-jab_2m_right.mp4,jab,right,2,442,459,18
s03_jab_2m_right_c010,subject03,5a1f1d98-jab_2m_right.mp4,jab,right,2,486,503,18
s03_jab_2m_right_c011,subject03,5a1f1d98-jab_2m_right.mp4,jab,right,2,536,553,18
s03_jab_2m_right_c012,subject03,5a1f1d98-jab_2m_right.mp4,jab,right,2,578,596,19
s03_jab_2m_right_c013,subject03,5a1f1d98-jab_2m_right.mp4,jab,right,2,623,640,18
s03_jab_2m_right_c014,subject03,5a1f1d98-jab_2m_right.mp4,jab,right,2,672,691,20
s03_jab_2m_right_c015,subject03,5a1f1d98-jab_2m_right.mp4,jab,right,2,716,734,19
s03_uppercut_2m_right_c001,subject03,5f097553-uppercut_2m_right.mp4,uppercut,right,2,98,124,27
s03_uppercut_2m_right_c002,subject03,5f097553-uppercut_2m_right.mp4,uppercut,right,2,150,177,28
s03_uppercut_2m_right_c003,subject03,5f097553-uppercut_2m_right.mp4,uppercut,right,2,211,238,28
s03_uppercut_2m_right_c004,subject03,5f097553-uppercut_2m_right.mp4,uppercut,right,2,268,297,30
s03_uppercut_2m_right_c005,subject03,5f097553-uppercut_2m_right.mp4,uppercut,right,2,326,355,30
s03_uppercut_2m_right_c006,subject03,5f097553-uppercut_2m_right.mp4,uppercut,right,2,379,410,32
s03_uppercut_2m_right_c007,subject03,5f097553-uppercut_2m_right.mp4,uppercut,right,2,439,468,30
s03_uppercut_2m_right_c008,subject03,5f097553-uppercut_2m_right.mp4,uppercut,right,2,494,524,31
s03_uppercut_2m_right_c009,subject03,5f097553-uppercut_2m_right.mp4,uppercut,right,2,548,579,32
s03_uppercut_2m_right_c010,subject03,5f097553-uppercut_2m_right.mp4,uppercut,right,2,606,636,31
s03_uppercut_2m_right_c011,subject03,5f097553-uppercut_2m_right.mp4,uppercut,right,2,660,688,29
s03_uppercut_2m_right_c012,subject03,5f097553-uppercut_2m_right.mp4,uppercut,right,2,709,739,31
s03_uppercut_2m_right_c013,subject03,5f097553-uppercut_2m_right.mp4,uppercut,right,2,763,792,30
s03_uppercut_2m_right_c014,subject03,5f097553-uppercut_2m_right.mp4,uppercut,right,2,818,846,29
s03_uppercut_2m_right_c015,subject03,5f097553-uppercut_2m_right.mp4,uppercut,right,2,868,896,29
s03_uppercut_1m_right_c001,subject03,65dbc0c5-uppercut_1m_right.mp4,uppercut,right,1,179,206,28
s03_uppercut_1m_right_c002,subject03,65dbc0c5-uppercut_1m_right.mp4,uppercut,right,1,228,258,31
s03_uppercut_1m_right_c003,subject03,65dbc0c5-uppercut_1m_right.mp4,uppercut,right,1,282,310,29
s03_uppercut_1m_right_c004,subject03,65dbc0c5-uppercut_1m_right.mp4,uppercut,right,1,338,365,28
s03_uppercut_1m_right_c005,subject03,65dbc0c5-uppercut_1m_right.mp4,uppercut,right,1,395,424,30
s03_uppercut_1m_right_c006,subject03,65dbc0c5-uppercut_1m_right.mp4,uppercut,right,1,452,480,29
s03_uppercut_1m_right_c007,subject03,65dbc0c5-uppercut_1m_right.mp4,uppercut,right,1,518,545,28
s03_uppercut_1m_right_c008,subject03,65dbc0c5-uppercut_1m_right.mp4,uppercut,right,1,588,614,27
s03_uppercut_1m_right_c009,subject03,65dbc0c5-uppercut_1m_right.mp4,uppercut,right,1,647,677,31
s03_uppercut_1m_right_c010,subject03,65dbc0c5-uppercut_1m_right.mp4,uppercut,right,1,718,746,29
s03_uppercut_1m_right_c011,subject03,65dbc0c5-uppercut_1m_right.mp4,uppercut,right,1,791,821,31
s03_uppercut_1m_right_c012,subject03,65dbc0c5-uppercut_1m_right.mp4,uppercut,right,1,862,889,28
s03_uppercut_1m_right_c013,subject03,65dbc0c5-uppercut_1m_right.mp4,uppercut,right,1,921,951,31
s03_uppercut_1m_right_c014,subject03,65dbc0c5-uppercut_1m_right.mp4,uppercut,right,1,983,1013,31
s03_uppercut_1m_right_c015,subject03,65dbc0c5-uppercut_1m_right.mp4,uppercut,right,1,1058,1087,30
s03_uppercut_1m_right_c016,subject03,65dbc0c5-uppercut_1m_right.mp4,uppercut,right,1,1127,1156,30
s03_jab_2m_left_c001,subject03,908275e2-jab_2m_left.mp4,jab,left,2,102,119,18
s03_jab_2m_left_c002,subject03,908275e2-jab_2m_left.mp4,jab,left,2,143,160,18
s03_jab_2m_left_c003,subject03,908275e2-jab_2m_left.mp4,jab,left,2,185,202,18
s03_jab_2m_left_c004,subject03,908275e2-jab_2m_left.mp4,jab,left,2,236,254,19
s03_jab_2m_left_c005,subject03,908275e2-jab_2m_left.mp4,jab,left,2,282,300,19
s03_jab_2m_left_c006,subject03,908275e2-jab_2m_left.mp4,jab,left,2,328,344,17
s03_jab_2m_left_c007,subject03,908275e2-jab_2m_left.mp4,jab,left,2,373,391,19
s03_jab_2m_left_c008,subject03,908275e2-jab_2m_left.mp4,jab,left,2,422,440,19
s03_jab_2m_left_c009,subject03,908275e2-jab_2m_left.mp4,jab,left,2,468,486,19
s03_jab_2m_left_c010,subject03,908275e2-jab_2m_left.mp4,jab,left,2,515,533,19
s03_jab_2m_left_c011,subject03,908275e2-jab_2m_left.mp4,jab,left,2,562,579,18
s03_jab_2m_left_c012,subject03,908275e2-jab_2m_left.mp4,jab,left,2,606,625,20
s03_jab_2m_left_c013,subject03,908275e2-jab_2m_left.mp4,jab,left,2,656,674,19
s03_jab_2m_left_c014,subject03,908275e2-jab_2m_left.mp4,jab,left,2,705,723,19
s03_jab_2m_left_c015,subject03,908275e2-jab_2m_left.mp4,jab,left,2,753,772,20
s03_uppercut_1m_left_c001,subject03,b9642171-uppercut_1m_left.mp4,uppercut,left,1,111,136,26
s03_uppercut_1m_left_c002,subject03,b9642171-uppercut_1m_left.mp4,uppercut,left,1,159,185,27
s03_uppercut_1m_left_c003,subject03,b9642171-uppercut_1m_left.mp4,uppercut,left,1,209,237,29
s03_uppercut_1m_left_c004,subject03,b9642171-uppercut_1m_left.mp4,uppercut,left,1,261,288,28
s03_uppercut_1m_left_c005,subject03,b9642171-uppercut_1m_left.mp4,uppercut,left,1,314,341,28
s03_uppercut_1m_left_c006,subject03,b9642171-uppercut_1m_left.mp4,uppercut,left,1,367,397,31
s03_uppercut_1m_left_c007,subject03,b9642171-uppercut_1m_left.mp4,uppercut,left,1,426,453,28
s03_uppercut_1m_left_c008,subject03,b9642171-uppercut_1m_left.mp4,uppercut,left,1,480,507,28
s03_uppercut_1m_left_c009,subject03,b9642171-uppercut_1m_left.mp4,uppercut,left,1,535,562,28
s03_uppercut_1m_left_c010,subject03,b9642171-uppercut_1m_left.mp4,uppercut,left,1,589,616,28
s03_uppercut_1m_left_c011,subject03,b9642171-uppercut_1m_left.mp4,uppercut,left,1,641,670,30
s03_uppercut_1m_left_c012,subject03,b9642171-uppercut_1m_left.mp4,uppercut,left,1,699,729,31
s03_uppercut_1m_left_c013,subject03,b9642171-uppercut_1m_left.mp4,uppercut,left,1,758,785,28
s03_uppercut_1m_left_c014,subject03,b9642171-uppercut_1m_left.mp4,uppercut,left,1,813,842,30
s03_uppercut_1m_left_c015,subject03,b9642171-uppercut_1m_left.mp4,uppercut,left,1,869,898,30
s03_uppercut_1m_left_c016,subject03,b9642171-uppercut_1m_left.mp4,uppercut,left,1,925,953,29
s03_cross_1m_left_c001,subject03,c89c565c-cross_1m_left.mp4,cross,left,1,117,138,22
s03_cross_1m_left_c002,subject03,c89c565c-cross_1m_left.mp4,cross,left,1,164,183,20
s03_cross_1m_left_c003,subject03,c89c565c-cross_1m_left.mp4,cross,left,1,212,231,20
s03_cross_1m_left_c004,subject03,c89c565c-cross_1m_left.mp4,cross,left,1,264,283,20
s03_cross_1m_left_c005,subject03,c89c565c-cross_1m_left.mp4,cross,left,1,312,333,22
s03_cross_1m_left_c006,subject03,c89c565c-cross_1m_left.mp4,cross,left,1,363,384,22
s03_cross_1m_left_c007,subject03,c89c565c-cross_1m_left.mp4,cross,left,1,414,433,20
s03_cross_1m_left_c008,subject03,c89c565c-cross_1m_left.mp4,cross,left,1,463,485,23
s03_cross_1m_left_c009,subject03,c89c565c-cross_1m_left.mp4,cross,left,1,513,532,20
s03_cross_1m_left_c010,subject03,c89c565c-cross_1m_left.mp4,cross,left,1,559,582,24
s03_cross_1m_left_c011,subject03,c89c565c-cross_1m_left.mp4,cross,left,1,607,631,25
s03_cross_1m_left_c012,subject03,c89c565c-cross_1m_left.mp4,cross,left,1,661,681,21
s03_cross_1m_left_c013,subject03,c89c565c-cross_1m_left.mp4,cross,left,1,712,731,20
s03_cross_1m_left_c014,subject03,c89c565c-cross_1m_left.mp4,cross,left,1,758,780,23
s03_cross_1m_left_c015,subject03,c89c565c-cross_1m_left.mp4,cross,left,1,811,830,20
s03_cross_1m_left_c016,subject03,c89c565c-cross_1m_left.mp4,cross,left,1,866,887,22
s03_cross_2m_right_c001,subject03,d156d3fb-cross_2m_right.mp4,cross,right,2,89,116,28
s03_cross_2m_right_c002,subject03,d156d3fb-cross_2m_right.mp4,cross,right,2,137,159,23
s03_cross_2m_right_c003,subject03,d156d3fb-cross_2m_right.mp4,cross,right,2,180,205,26
s03_cross_2m_right_c004,subject03,d156d3fb-cross_2m_right.mp4,cross,right,2,230,252,23
s03_cross_2m_right_c005,subject03,d156d3fb-cross_2m_right.mp4,cross,right,2,282,303,22
s03_cross_2m_right_c006,subject03,d156d3fb-cross_2m_right.mp4,cross,right,2,330,351,22
s03_cross_2m_right_c007,subject03,d156d3fb-cross_2m_right.mp4,cross,right,2,377,399,23
s03_cross_2m_right_c008,subject03,d156d3fb-cross_2m_right.mp4,cross,right,2,429,450,22
s03_cross_2m_right_c009,subject03,d156d3fb-cross_2m_right.mp4,cross,right,2,480,500,21
s03_cross_2m_right_c010,subject03,d156d3fb-cross_2m_right.mp4,cross,right,2,530,550,21
s03_cross_2m_right_c011,subject03,d156d3fb-cross_2m_right.mp4,cross,right,2,580,601,22
s03_cross_2m_right_c012,subject03,d156d3fb-cross_2m_right.mp4,cross,right,2,647,666,20
s03_cross_2m_right_c013,subject03,d156d3fb-cross_2m_right.mp4,cross,right,2,695,718,24
s03_cross_2m_right_c014,subject03,d156d3fb-cross_2m_right.mp4,cross,right,2,753,773,21
s03_cross_2m_right_c015,subject03,d156d3fb-cross_2m_right.mp4,cross,right,2,807,827,21
s03_hook_1m_left_c001,subject03,d99fd463-hook_1m_left.mp4,hook,left,1,166,196,31
s03_hook_1m_left_c002,subject03,d99fd463-hook_1m_left.mp4,hook,left,1,222,250,29
s03_hook_1m_left_c003,subject03,d99fd463-hook_1m_left.mp4,hook,left,1,275,304,30
s03_hook_1m_left_c004,subject03,d99fd463-hook_1m_left.mp4,hook,left,1,328,357,30
s03_hook_1m_left_c005,subject03,d99fd463-hook_1m_left.mp4,hook,left,1,384,413,30
s03_hook_1m_left_c006,subject03,d99fd463-hook_1m_left.mp4,hook,left,1,432,463,32
s03_hook_1m_left_c007,subject03,d99fd463-hook_1m_left.mp4,hook,left,1,487,518,32
s03_hook_1m_left_c008,subject03,d99fd463-hook_1m_left.mp4,hook,left,1,543,572,30
s03_hook_1m_left_c009,subject03,d99fd463-hook_1m_left.mp4,hook,left,1,596,625,30
s03_hook_1m_left_c010,subject03,d99fd463-hook_1m_left.mp4,hook,left,1,652,682,31
s03_hook_1m_left_c011,subject03,d99fd463-hook_1m_left.mp4,hook,left,1,709,737,29
s03_hook_1m_left_c012,subject03,d99fd463-hook_1m_left.mp4,hook,left,1,761,790,30
s03_hook_1m_left_c013,subject03,d99fd463-hook_1m_left.mp4,hook,left,1,816,846,31
s03_hook_1m_left_c014,subject03,d99fd463-hook_1m_left.mp4,hook,left,1,872,901,30
s03_hook_1m_left_c015,subject03,d99fd463-hook_1m_left.mp4,hook,left,1,926,955,30
s03_hook_1m_left_c016,subject03,d99fd463-hook_1m_left.mp4,hook,left,1,981,1012,32
s03_cross_1m_right_c001,subject03,e3b944b5-cross_1m_right.mp4,cross,right,1,74,95,22
s03_cross_1m_right_c002,subject03,e3b944b5-cross_1m_right.mp4,cross,right,1,121,140,20
s03_cross_1m_right_c003,subject03,e3b944b5-cross_1m_right.mp4,cross,right,1,169,188,20
s03_cross_1m_right_c004,subject03,e3b944b5-cross_1m_right.mp4,cross,right,1,213,232,20
s03_cross_1m_right_c005,subject03,e3b944b5-cross_1m_right.mp4,cross,right,1,261,280,20
s03_cross_1m_right_c006,subject03,e3b944b5-cross_1m_right.mp4,cross,right,1,309,328,20
s03_cross_1m_right_c007,subject03,e3b944b5-cross_1m_right.mp4,cross,right,1,349,368,20
s03_cross_1m_right_c008,subject03,e3b944b5-cross_1m_right.mp4,cross,right,1,394,413,20
s03_cross_1m_right_c009,subject03,e3b944b5-cross_1m_right.mp4,cross,right,1,441,461,21
s03_cross_1m_right_c010,subject03,e3b944b5-cross_1m_right.mp4,cross,right,1,492,513,22
s03_cross_1m_right_c011,subject03,e3b944b5-cross_1m_right.mp4,cross,right,1,540,559,20
s03_cross_1m_right_c012,subject03,e3b944b5-cross_1m_right.mp4,cross,right,1,586,605,20
s03_cross_1m_right_c013,subject03,e3b944b5-cross_1m_right.mp4,cross,right,1,633,653,21
s03_cross_1m_right_c014,subject03,e3b944b5-cross_1m_right.mp4,cross,right,1,681,701,21
s03_cross_1m_right_c015,subject03,e3b944b5-cross_1m_right.mp4,cross,right,1,727,748,22
s03_hook_1m_right_c001,subject03,f1e369a0-hook_1m_right.mp4,hook,right,1,100,129,30
s03_hook_1m_right_c002,subject03,f1e369a0-hook_1m_right.mp4,hook,right,1,166,191,26
s03_hook_1m_right_c003,subject03,f1e369a0-hook_1m_right.mp4,hook,right,1,231,257,27
s03_hook_1m_right_c004,subject03,f1e369a0-hook_1m_right.mp4,hook,right,1,295,324,30
s03_hook_1m_right_c005,subject03,f1e369a0-hook_1m_right.mp4,hook,right,1,362,391,30
s03_hook_1m_right_c006,subject03,f1e369a0-hook_1m_right.mp4,hook,right,1,425,453,29
s03_hook_1m_right_c007,subject03,f1e369a0-hook_1m_right.mp4,hook,right,1,485,512,28
s03_hook_1m_right_c008,subject03,f1e369a0-hook_1m_right.mp4,hook,right,1,546,574,29
s03_hook_1m_right_c009,subject03,f1e369a0-hook_1m_right.mp4,hook,right,1,605,634,30
s03_hook_1m_right_c010,subject03,f1e369a0-hook_1m_right.mp4,hook,right,1,669,699,31
s03_hook_1m_right_c011,subject03,f1e369a0-hook_1m_right.mp4,hook,right,1,732,760,29
s03_hook_1m_right_c012,subject03,f1e369a0-hook_1m_right.mp4,hook,right,1,796,826,31
s03_hook_1m_right_c013,subject03,f1e369a0-hook_1m_right.mp4,hook,right,1,861,890,30
s03_hook_1m_right_c014,subject03,f1e369a0-hook_1m_right.mp4,hook,right,1,921,950,30
s03_hook_1m_right_c015,subject03,f1e369a0-hook_1m_right.mp4,hook,right,1,980,1011,32
s03_hook_1m_right_c016,subject03,f1e369a0-hook_1m_right.mp4,hook,right,1,1042,1073,32
s03_jab_1m_right_c001,subject03,f5ed289d-jab_1m_right.mp4,jab,right,1,130,148,19
s03_jab_1m_right_c002,subject03,f5ed289d-jab_1m_right.mp4,jab,right,1,172,190,19
s03_jab_1m_right_c003,subject03,f5ed289d-jab_1m_right.mp4,jab,right,1,214,233,20
s03_jab_1m_right_c004,subject03,f5ed289d-jab_1m_right.mp4,jab,right,1,258,275,18
s03_jab_1m_right_c005,subject03,f5ed289d-jab_1m_right.mp4,jab,right,1,295,312,18
s03_jab_1m_right_c006,subject03,f5ed289d-jab_1m_right.mp4,jab,right,1,333,352,20
s03_jab_1m_right_c007,subject03,f5ed289d-jab_1m_right.mp4,jab,right,1,381,398,18
s03_jab_1m_right_c008,subject03,f5ed289d-jab_1m_right.mp4,jab,right,1,422,439,18
s03_jab_1m_right_c009,subject03,f5ed289d-jab_1m_right.mp4,jab,right,1,462,479,18
s03_jab_1m_right_c010,subject03,f5ed289d-jab_1m_right.mp4,jab,right,1,504,523,20
s03_jab_1m_right_c011,subject03,f5ed289d-jab_1m_right.mp4,jab,right,1,553,571,19
s03_jab_1m_right_c012,subject03,f5ed289d-jab_1m_right.mp4,jab,right,1,596,613,18
s03_jab_1m_right_c013,subject03,f5ed289d-jab_1m_right.mp4,jab,right,1,638,657,20
s03_jab_1m_right_c014,subject03,f5ed289d-jab_1m_right.mp4,jab,right,1,680,698,19
s03_jab_1m_right_c015,subject03,f5ed289d-jab_1m_right.mp4,jab,right,1,724,742,19
s03_cross_2m_left_c001,subject03,f632aa1f-cross_2m_left.mp4,cross,left,2,91,115,25
s03_cross_2m_left_c002,subject03,f632aa1f-cross_2m_left.mp4,cross,left,2,135,158,24
s03_cross_2m_left_c003,subject03,f632aa1f-cross_2m_left.mp4,cross,left,2,190,209,20
s03_cross_2m_left_c004,subject03,f632aa1f-cross_2m_left.mp4,cross,left,2,237,257,21
s03_cross_2m_left_c005,subject03,f632aa1f-cross_2m_left.mp4,cross,left,2,286,304,19
s03_cross_2m_left_c006,subject03,f632aa1f-cross_2m_left.mp4,cross,left,2,332,351,20
s03_cross_2m_left_c007,subject03,f632aa1f-cross_2m_left.mp4,cross,left,2,379,399,21
s03_cross_2m_left_c008,subject03,f632aa1f-cross_2m_left.mp4,cross,left,2,428,447,20
s03_cross_2m_left_c009,subject03,f632aa1f-cross_2m_left.mp4,cross,left,2,475,494,20
s03_cross_2m_left_c010,subject03,f632aa1f-cross_2m_left.mp4,cross,left,2,521,542,22
s03_cross_2m_left_c011,subject03,f632aa1f-cross_2m_left.mp4,cross,left,2,572,591,20
s03_cross_2m_left_c012,subject03,f632aa1f-cross_2m_left.mp4,cross,left,2,619,638,20
s03_cross_2m_left_c013,subject03,f632aa1f-cross_2m_left.mp4,cross,left,2,665,684,20
s03_cross_2m_left_c014,subject03,f632aa1f-cross_2m_left.mp4,cross,left,2,713,732,20
s03_cross_2m_left_c015,subject03,f632aa1f-cross_2m_left.mp4,cross,left,2,757,777,21
s04_cross_2m_right_c001,subject04,00c51e6c-cross_2m_right.mp4,cross,right,2,341,369,29
s04_cross_2m_right_c002,subject04,00c51e6c-cross_2m_right.mp4,cross,right,2,407,436,30
s04_cross_2m_right_c003,subject04,00c51e6c-cross_2m_right.mp4,cross,right,2,481,508,28
s04_cross_2m_right_c004,subject04,00c51e6c-cross_2m_right.mp4,cross,right,2,551,578,28
s04_cross_2m_right_c005,subject04,00c51e6c-cross_2m_right.mp4,cross,right,2,613,641,29
s04_cross_2m_right_c006,subject04,00c51e6c-cross_2m_right.mp4,cross,right,2,678,708,31
s04_cross_2m_right_c007,subject04,00c51e6c-cross_2m_right.mp4,cross,right,2,745,773,29
s04_cross_2m_right_c008,subject04,00c51e6c-cross_2m_right.mp4,cross,right,2,811,841,31
s04_cross_2m_right_c009,subject04,00c51e6c-cross_2m_right.mp4,cross,right,2,882,910,29
s04_cross_2m_right_c010,subject04,00c51e6c-cross_2m_right.mp4,cross,right,2,951,979,29
s04_cross_2m_right_c011,subject04,00c51e6c-cross_2m_right.mp4,cross,right,2,1018,1048,31
s04_cross_2m_right_c012,subject04,00c51e6c-cross_2m_right.mp4,cross,right,2,1093,1119,27
s04_cross_2m_right_c013,subject04,00c51e6c-cross_2m_right.mp4,cross,right,2,1162,1188,27
s04_cross_2m_right_c014,subject04,00c51e6c-cross_2m_right.mp4,cross,right,2,1229,1257,29
s04_cross_2m_right_c015,subject04,00c51e6c-cross_2m_right.mp4,cross,right,2,1303,1331,29
s04_hook_1m_left_c001,subject04,06abf0a7-hook_1m_left.mp4,hook,left,1,268,297,30
s04_hook_1m_left_c002,subject04,06abf0a7-hook_1m_left.mp4,hook,left,1,352,380,29
s04_hook_1m_left_c003,subject04,06abf0a7-hook_1m_left.mp4,hook,left,1,428,455,28
s04_hook_1m_left_c004,subject04,06abf0a7-hook_1m_left.mp4,hook,left,1,500,529,30
s04_hook_1m_left_c005,subject04,06abf0a7-hook_1m_left.mp4,hook,left,1,574,604,31
s04_hook_1m_left_c006,subject04,06abf0a7-hook_1m_left.mp4,hook,left,1,638,667,30
s04_hook_1m_left_c007,subject04,06abf0a7-hook_1m_left.mp4,hook,left,1,711,740,30
s04_hook_1m_left_c008,subject04,06abf0a7-hook_1m_left.mp4,hook,left,1,783,812,30
s04_hook_1m_left_c009,subject04,06abf0a7-hook_1m_left.mp4,hook,left,1,859,888,30
s04_hook_1m_left_c010,subject04,06abf0a7-hook_1m_left.mp4,hook,left,1,931,960,30
s04_hook_1m_left_c011,subject04,06abf0a7-hook_1m_left.mp4,hook,left,1,1000,1034,35
s04_hook_1m_left_c012,subject04,06abf0a7-hook_1m_left.mp4,hook,left,1,1079,1111,33
s04_hook_1m_left_c013,subject04,06abf0a7-hook_1m_left.mp4,hook,left,1,1148,1180,33
s04_hook_1m_left_c014,subject04,06abf0a7-hook_1m_left.mp4,hook,left,1,1224,1258,35
s04_hook_1m_left_c015,subject04,06abf0a7-hook_1m_left.mp4,hook,left,1,1297,1326,30
s04_hook_1m_left_c016,subject04,06abf0a7-hook_1m_left.mp4,hook,left,1,1369,1401,33
s04_uppercut_1m_left_c001,subject04,3ad13294-uppercut_1m_left.mp4,uppercut,left,1,123,152,30
s04_uppercut_1m_left_c002,subject04,3ad13294-uppercut_1m_left.mp4,uppercut,left,1,195,226,32
s04_uppercut_1m_left_c003,subject04,3ad13294-uppercut_1m_left.mp4,uppercut,left,1,268,299,32
s04_uppercut_1m_left_c004,subject04,3ad13294-uppercut_1m_left.mp4,uppercut,left,1,340,370,31
s04_uppercut_1m_left_c005,subject04,3ad13294-uppercut_1m_left.mp4,uppercut,left,1,411,443,33
s04_uppercut_1m_left_c006,subject04,3ad13294-uppercut_1m_left.mp4,uppercut,left,1,487,516,30
s04_uppercut_1m_left_c007,subject04,3ad13294-uppercut_1m_left.mp4,uppercut,left,1,549,582,34
s04_uppercut_1m_left_c008,subject04,3ad13294-uppercut_1m_left.mp4,uppercut,left,1,619,650,32
s04_uppercut_1m_left_c009,subject04,3ad13294-uppercut_1m_left.mp4,uppercut,left,1,688,717,30
s04_uppercut_1m_left_c010,subject04,3ad13294-uppercut_1m_left.mp4,uppercut,left,1,750,780,31
s04_uppercut_1m_left_c011,subject04,3ad13294-uppercut_1m_left.mp4,uppercut,left,1,816,847,32
s04_uppercut_1m_left_c012,subject04,3ad13294-uppercut_1m_left.mp4,uppercut,left,1,881,912,32
s04_uppercut_1m_left_c013,subject04,3ad13294-uppercut_1m_left.mp4,uppercut,left,1,939,971,33
s04_uppercut_1m_left_c014,subject04,3ad13294-uppercut_1m_left.mp4,uppercut,left,1,1002,1035,34
s04_uppercut_1m_left_c015,subject04,3ad13294-uppercut_1m_left.mp4,uppercut,left,1,1066,1096,31
s04_uppercut_1m_left_c016,subject04,3ad13294-uppercut_1m_left.mp4,uppercut,left,1,1124,1157,34
s04_uppercut_1m_right_c001,subject04,4447f729-uppercut_1m_right.mp4,uppercut,right,1,176,207,32
s04_uppercut_1m_right_c002,subject04,4447f729-uppercut_1m_right.mp4,uppercut,right,1,246,276,31
s04_uppercut_1m_right_c003,subject04,4447f729-uppercut_1m_right.mp4,uppercut,right,1,311,341,31
s04_uppercut_1m_right_c004,subject04,4447f729-uppercut_1m_right.mp4,uppercut,right,1,376,410,35
s04_uppercut_1m_right_c005,subject04,4447f729-uppercut_1m_right.mp4,uppercut,right,1,445,477,33
s04_uppercut_1m_right_c006,subject04,4447f729-uppercut_1m_right.mp4,uppercut,right,1,510,541,32
s04_uppercut_1m_right_c007,subject04,4447f729-uppercut_1m_right.mp4,uppercut,right,1,580,610,31
s04_uppercut_1m_right_c008,subject04,4447f729-uppercut_1m_right.mp4,uppercut,right,1,649,678,30
s04_uppercut_1m_right_c009,subject04,4447f729-uppercut_1m_right.mp4,uppercut,right,1,718,747,30
s04_uppercut_1m_right_c010,subject04,4447f729-uppercut_1m_right.mp4,uppercut,right,1,781,814,34
s04_uppercut_1m_right_c011,subject04,4447f729-uppercut_1m_right.mp4,uppercut,right,1,843,877,35
s04_uppercut_1m_right_c012,subject04,4447f729-uppercut_1m_right.mp4,uppercut,right,1,914,943,30
s04_uppercut_1m_right_c013,subject04,4447f729-uppercut_1m_right.mp4,uppercut,right,1,981,1013,33
s04_uppercut_1m_right_c014,subject04,4447f729-uppercut_1m_right.mp4,uppercut,right,1,1041,1071,31
s04_uppercut_1m_right_c015,subject04,4447f729-uppercut_1m_right.mp4,uppercut,right,1,1106,1138,33
s04_uppercut_1m_right_c016,subject04,4447f729-uppercut_1m_right.mp4,uppercut,right,1,1176,1207,32
s04_jab_1m_left_c001,subject04,80cf11f6-jab_1m_left.mp4,jab,left,1,168,202,35
s04_jab_1m_left_c002,subject04,80cf11f6-jab_1m_left.mp4,jab,left,1,237,264,28
s04_jab_1m_left_c003,subject04,80cf11f6-jab_1m_left.mp4,jab,left,1,305,332,28
s04_jab_1m_left_c004,subject04,80cf11f6-jab_1m_left.mp4,jab,left,1,369,396,28
s04_jab_1m_left_c005,subject04,80cf11f6-jab_1m_left.mp4,jab,left,1,432,458,27
s04_jab_1m_left_c006,subject04,80cf11f6-jab_1m_left.mp4,jab,left,1,494,521,28
s04_jab_1m_left_c007,subject04,80cf11f6-jab_1m_left.mp4,jab,left,1,559,586,28
s04_jab_1m_left_c008,subject04,80cf11f6-jab_1m_left.mp4,jab,left,1,624,651,28
s04_jab_1m_left_c009,subject04,80cf11f6-jab_1m_left.mp4,jab,left,1,698,725,28
s04_jab_1m_left_c010,subject04,80cf11f6-jab_1m_left.mp4,jab,left,1,765,791,27
s04_jab_1m_left_c011,subject04,80cf11f6-jab_1m_left.mp4,jab,left,1,826,855,30
s04_jab_1m_left_c012,subject04,80cf11f6-jab_1m_left.mp4,jab,left,1,897,922,26
s04_jab_1m_left_c013,subject04,80cf11f6-jab_1m_left.mp4,jab,left,1,967,992,26
s04_jab_1m_left_c014,subject04,80cf11f6-jab_1m_left.mp4,jab,left,1,1037,1063,27
s04_jab_1m_left_c015,subject04,80cf11f6-jab_1m_left.mp4,jab,left,1,1106,1132,27
s04_jab_1m_left_c016,subject04,80cf11f6-jab_1m_left.mp4,jab,left,1,1172,1195,24
s04_jab_2m_right_c001,subject04,8d2509e6-jab_2m_right.mp4,jab,right,2,171,197,27
s04_jab_2m_right_c002,subject04,8d2509e6-jab_2m_right.mp4,jab,right,2,222,251,30
s04_jab_2m_right_c003,subject04,8d2509e6-jab_2m_right.mp4,jab,right,2,284,314,31
s04_jab_2m_right_c004,subject04,8d2509e6-jab_2m_right.mp4,jab,right,2,348,377,30
s04_jab_2m_right_c005,subject04,8d2509e6-jab_2m_right.mp4,jab,right,2,404,433,30
s04_jab_2m_right_c006,subject04,8d2509e6-jab_2m_right.mp4,jab,right,2,458,487,30
s04_jab_2m_right_c007,subject04,8d2509e6-jab_2m_right.mp4,jab,right,2,515,544,30
